claim_id,claim_date,insurer_license_plate,insurer_phone_number,insurer_email,insurer_address,repair_shop,bank_account,claim_location,third_party_license_plate,is_fraud
20001139,2024-01-13,PLT101146,+34600000859,user4527@ex.com,STREET_1716,SHOP_748,ES761000001270,LOC_439,TP_6879,0
20001155,2024-01-13,PLT104717,+34600000912,user1856@ex.com,STREET_1945,SHOP_253,ES761000003432,LOC_89,TP_5045,0
20001165,2024-01-13,PLT101160,+34600003349,user4940@ex.com,STREET_1953,SHOP_308,ES761000001372,LOC_717,TP_5353,1
20001157,2024-01-13,PLT102376,+34600002578,user2188@ex.com,STREET_2946,SHOP_308,ES761000002430,LOC_928,TP_1943,1
20001138,2024-01-13,PLT106338,+34600002482,user3969@ex.com,STREET_88,SHOP_691,ES761000003645,LOC_521,TP_644,0
20001173,2024-01-13,PLT102935,+34600000101,user2091@ex.com,STREET_1590,SHOP_206,ES761000002582,LOC_827,TP_7921,0
20001172,2024-01-13,PLT101173,+34600001838,user4857@ex.com,STREET_336,SHOP_825,ES761000002626,LOC_614,TP_4708,0
20001171,2024-01-13,PLT100926,+34600003674,user1511@ex.com,STREET_612,SHOP_865,ES761000003455,LOC_934,TP_2382,0
20001170,2024-01-13,PLT102076,+34600002882,user4602@ex.com,STREET_2513,SHOP_929,ES761000000901,LOC_1038,TP_4669,1
20001169,2024-01-13,PLT103685,+34600002299,user4905@ex.com,STREET_382,SHOP_95,ES761000003442,LOC_763,TP_4683,0
20001168,2024-01-13,PLT105550,+34600000453,user3227@ex.com,STREET_585,SHOP_821,ES761000001586,LOC_647,TP_2538,0
20001156,2024-01-13,PLT105550,+34600001270,user3283@ex.com,STREET_1392,SHOP_772,ES761000003154,LOC_559,TP_2456,1
20001167,2024-01-13,PLT101516,+34600001881,user2562@ex.com,STREET_463,SHOP_656,ES761000000061,LOC_774,TP_3861,0
20001164,2024-01-13,PLT105799,+34600003530,user2294@ex.com,STREET_1956,SHOP_336,ES761000001732,LOC_865,TP_1740,0
20001163,2024-01-13,PLT107302,+34600003357,user812@ex.com,STREET_1633,SHOP_59,ES761000002580,LOC_1131,TP_5901,0
20001162,2024-01-13,PLT106678,+34600000730,user2758@ex.com,STREET_475,SHOP_980,ES761000002850,LOC_802,TP_3740,0
20001161,2024-01-13,PLT101604,+34600001620,user3054@ex.com,STREET_2596,SHOP_714,ES761000002090,LOC_72,TP_7854,0
20001160,2024-01-13,PLT104257,+34600000048,user4892@ex.com,STREET_865,SHOP_970,ES761000001750,LOC_980,TP_2937,0
20001159,2024-01-13,PLT105940,+34600003710,user4245@ex.com,STREET_2382,SHOP_570,ES761000000918,LOC_316,TP_4251,0
20001158,2024-01-13,PLT101983,+34600000780,user2614@ex.com,STREET_1776,SHOP_664,ES761000002967,LOC_1112,TP_5771,0
20001166,2024-01-13,PLT104792,+34600000326,user4967@ex.com,STREET_2996,SHOP_628,ES761000001328,LOC_317,TP_2797,0
20001137,2024-01-13,PLT104021,+34600002579,user848@ex.com,STREET_656,SHOP_221,ES761000002457,LOC_1036,TP_2694,0
20001128,2024-01-13,PLT104322,+34600000666,user827@ex.com,STREET_1847,SHOP_131,ES761000000555,LOC_1086,TP_649,1
20001135,2024-01-13,PLT106581,+34600000430,user1992@ex.com,STREET_791,SHOP_450,ES761000002798,LOC_1145,TP_2711,0
20001113,2024-01-13,PLT101889,+34600002478,user4223@ex.com,STREET_1008,SHOP_697,ES761000002524,LOC_240,TP_4306,0
20001112,2024-01-13,PLT107796,+34600001649,user2703@ex.com,STREET_837,SHOP_460,ES761000002445,LOC_599,TP_1620,0
20001111,2024-01-13,PLT104459,+34600000933,user75@ex.com,STREET_131,SHOP_738,ES761000003632,LOC_959,TP_7600,0
20001110,2024-01-13,PLT107247,+34600001293,user2919@ex.com,STREET_299,SHOP_247,ES761000001642,LOC_342,TP_34,0
20001109,2024-01-13,PLT102128,+34600003786,user4776@ex.com,STREET_29,SHOP_452,ES761000001399,LOC_67,TP_1629,0
20001108,2024-01-13,PLT104829,+34600001425,user1092@ex.com,STREET_1168,SHOP_772,ES761000003182,LOC_718,TP_1613,0
20001107,2024-01-13,PLT100296,+34600003416,user2116@ex.com,STREET_1828,SHOP_336,ES761000003892,LOC_917,TP_114,0
20001106,2024-01-13,PLT100899,+34600001262,user3310@ex.com,STREET_2580,SHOP_341,ES761000002939,LOC_1176,TP_108,1
20001105,2024-01-13,PLT106301,+34600000191,user3969@ex.com,STREET_1821,SHOP_963,ES761000002080,LOC_1185,TP_692,0
20001104,2024-01-13,PLT107490,+34600003670,user2298@ex.com,STREET_2182,SHOP_546,ES761000000743,LOC_1058,TP_1564,0
20001103,2024-01-13,PLT106336,+34600003609,user2619@ex.com,STREET_570,SHOP_888,ES761000000935,LOC_376,TP_1238,0
20001102,2024-01-13,PLT107367,+34600001734,user4585@ex.com,STREET_2507,SHOP_345,ES761000001245,LOC_70,TP_1213,0
20001136,2024-01-13,PLT107139,+34600003517,user4080@ex.com,STREET_441,SHOP_799,ES761000003002,LOC_837,TP_7221,0
20001100,2024-01-13,PLT107184,+34600002462,user1495@ex.com,STREET_1469,SHOP_283,ES761000003381,LOC_658,TP_5807,0
20001099,2024-01-13,PLT106710,+34600001452,user3773@ex.com,STREET_726,SHOP_110,ES761000002174,LOC_927,TP_6220,0
20001114,2024-01-13,PLT101631,+34600003537,user2017@ex.com,STREET_2722,SHOP_797,ES761000002867,LOC_1019,TP_5504,0
20001115,2024-01-13,PLT101250,+34600001703,user3492@ex.com,STREET_2234,SHOP_651,ES761000000823,LOC_837,TP_7980,0
20001101,2024-01-13,PLT106538,+34600001941,user2042@ex.com,STREET_1713,SHOP_85,ES761000003250,LOC_382,TP_1268,0
20001117,2024-01-13,PLT103769,+34600001696,user682@ex.com,STREET_514,SHOP_868,ES761000001459,LOC_936,TP_757,0
20001116,2024-01-13,PLT103417,+34600000396,user1861@ex.com,STREET_1254,SHOP_567,ES761000003533,LOC_589,TP_3324,0
20001134,2024-01-13,PLT106862,+34600000822,user3658@ex.com,STREET_1699,SHOP_422,ES761000002777,LOC_486,TP_1999,0
20001132,2024-01-13,PLT106292,+34600003721,user1562@ex.com,STREET_2473,SHOP_737,ES761000002529,LOC_803,TP_3029,0
20001131,2024-01-13,PLT105121,+34600000524,user3570@ex.com,STREET_789,SHOP_668,ES761000000503,LOC_810,TP_2241,0
20001130,2024-01-13,PLT101403,+34600000204,user3453@ex.com,STREET_1335,SHOP_351,ES761000002374,LOC_1072,TP_5379,0
20001129,2024-01-13,PLT105920,+34600002832,user242@ex.com,STREET_1070,SHOP_431,ES761000002565,LOC_922,TP_4279,1
20001127,2024-01-13,PLT105206,+34600003676,user4527@ex.com,STREET_2578,SHOP_869,ES761000002555,LOC_1070,TP_2739,0
20001126,2024-01-13,PLT104932,+34600000626,user4839@ex.com,STREET_1129,SHOP_460,ES761000002288,LOC_521,TP_2073,0
20001133,2024-01-13,PLT106581,+34600000005,user4946@ex.com,STREET_252,SHOP_363,ES761000003989,LOC_719,TP_6354,0
20001124,2024-01-13,PLT103090,+34600000045,user4462@ex.com,STREET_2932,SHOP_403,ES761000000227,LOC_1034,TP_2141,0
20001123,2024-01-13,PLT107418,+34600001348,user3613@ex.com,STREET_906,SHOP_823,ES761000002358,LOC_519,TP_1160,0
20001122,2024-01-13,PLT103281,+34600002472,user170@ex.com,STREET_2529,SHOP_241,ES761000000256,LOC_522,TP_986,0
20001121,2024-01-13,PLT104202,+34600001324,user617@ex.com,STREET_942,SHOP_856,ES761000001304,LOC_214,TP_6232,0
20001120,2024-01-13,PLT107940,+34600002461,user3105@ex.com,STREET_1874,SHOP_89,ES761000002119,LOC_223,TP_4626,0
20001119,2024-01-13,PLT106882,+34600001470,user891@ex.com,STREET_724,SHOP_431,ES761000003236,LOC_246,TP_3861,0
20001125,2024-01-13,PLT100045,+34600000371,user3031@ex.com,STREET_2328,SHOP_590,ES761000002099,LOC_174,TP_4181,0
20001118,2024-01-13,PLT103998,+34600002625,user1854@ex.com,STREET_2793,SHOP_952,ES761000002152,LOC_565,TP_6373,0
20001218,2024-01-14,PLT107322,+34600000221,user3994@ex.com,STREET_1222,SHOP_860,ES761000001288,LOC_986,TP_921,0
20001217,2024-01-14,PLT102034,+34600003545,user889@ex.com,STREET_2992,SHOP_598,ES761000000858,LOC_1040,TP_6768,0
20001216,2024-01-14,PLT106840,+34600002678,user2155@ex.com,STREET_2122,SHOP_758,ES761000001543,LOC_305,TP_5382,0
20001215,2024-01-14,PLT106289,+34600001507,user2207@ex.com,STREET_94,SHOP_887,ES761000002868,LOC_416,TP_7485,0
20001214,2024-01-14,PLT100742,+34600001719,user871@ex.com,STREET_913,SHOP_950,ES761000001928,LOC_977,TP_1686,0
20001213,2024-01-14,PLT100555,+34600000408,user4033@ex.com,STREET_1687,SHOP_362,ES761000001973,LOC_1045,TP_1372,0
20001210,2024-01-14,PLT103256,+34600002414,user3613@ex.com,STREET_981,SHOP_886,ES761000003716,LOC_900,TP_5136,0
20001211,2024-01-14,PLT104113,+34600003454,user74@ex.com,STREET_2544,SHOP_819,ES761000002622,LOC_1092,TP_129,0
20001209,2024-01-14,PLT101781,+34600002848,user4086@ex.com,STREET_266,SHOP_739,ES761000001692,LOC_899,TP_6934,0
20001208,2024-01-14,PLT107819,+34600002138,user3864@ex.com,STREET_448,SHOP_971,ES761000001409,LOC_868,TP_6391,0
20001207,2024-01-14,PLT105380,+34600001261,user1416@ex.com,STREET_26,SHOP_178,ES761000000939,LOC_501,TP_1067,0
20001219,2024-01-14,PLT105799,+34600003569,user1693@ex.com,STREET_785,SHOP_595,ES761000002637,LOC_1146,TP_7839,0
20001212,2024-01-14,PLT101174,+34600003074,user768@ex.com,STREET_1740,SHOP_361,ES761000003966,LOC_135,TP_7414,0
20001220,2024-01-14,PLT106299,+34600002062,user3688@ex.com,STREET_2608,SHOP_837,ES761000000461,LOC_962,TP_2902,0
20001229,2024-01-14,PLT102121,+34600001754,user641@ex.com,STREET_1706,SHOP_918,ES761000000873,LOC_173,TP_2206,0
20001222,2024-01-14,PLT107429,+34600003249,user2267@ex.com,STREET_1898,SHOP_823,ES761000000082,LOC_1066,TP_7105,1
20001223,2024-01-14,PLT100367,+34600002272,user3387@ex.com,STREET_2146,SHOP_638,ES761000003076,LOC_751,TP_5611,0
20001224,2024-01-14,PLT100722,+34600001278,user3171@ex.com,STREET_953,SHOP_553,ES761000001377,LOC_994,TP_6686,0
20001225,2024-01-14,PLT102542,+34600002101,user3186@ex.com,STREET_2421,SHOP_185,ES761000000850,LOC_799,TP_6363,1
20001226,2024-01-14,PLT104072,+34600002848,user190@ex.com,STREET_659,SHOP_952,ES761000000813,LOC_759,TP_1939,0
20001227,2024-01-14,PLT104987,+34600001703,user2303@ex.com,STREET_2902,SHOP_34,ES761000000951,LOC_1062,TP_3714,0
20001228,2024-01-14,PLT104894,+34600001452,user4564@ex.com,STREET_1599,SHOP_213,ES761000000135,LOC_1048,TP_4242,0
20001230,2024-01-14,PLT100392,+34600003368,user875@ex.com,STREET_234,SHOP_581,ES761000001683,LOC_471,TP_6289,0
20001231,2024-01-14,PLT102886,+34600001997,user3375@ex.com,STREET_168,SHOP_789,ES761000002781,LOC_299,TP_62,0
20001232,2024-01-14,PLT107904,+34600003786,user2248@ex.com,STREET_1417,SHOP_572,ES761000001445,LOC_221,TP_851,1
20001233,2024-01-14,PLT104505,+34600001229,user175@ex.com,STREET_814,SHOP_958,ES761000003923,LOC_185,TP_6687,0
20001234,2024-01-14,PLT100773,+34600003192,user1229@ex.com,STREET_1886,SHOP_615,ES761000000781,LOC_176,TP_6383,0
20001206,2024-01-14,PLT100860,+34600003029,user2284@ex.com,STREET_151,SHOP_437,ES761000001293,LOC_1134,TP_5812,0
20001221,2024-01-14,PLT106548,+34600001158,user3429@ex.com,STREET_1634,SHOP_123,ES761000003219,LOC_211,TP_5284,0
20001205,2024-01-14,PLT100742,+34600000700,user2207@ex.com,STREET_750,SHOP_660,ES761000000052,LOC_541,TP_3894,0
20001187,2024-01-14,PLT107603,+34600003710,user4355@ex.com,STREET_1761,SHOP_9,ES761000000048,LOC_234,TP_777,0
20001203,2024-01-14,PLT103826,+34600001822,user948@ex.com,STREET_598,SHOP_804,ES761000002621,LOC_996,TP_3389,0
20001174,2024-01-14,PLT102018,+34600000724,user227@ex.com,STREET_1884,SHOP_911,ES761000002124,LOC_1163,TP_5932,0
20001175,2024-01-14,PLT101554,+34600003519,user4390@ex.com,STREET_1836,SHOP_351,ES761000000218,LOC_196,TP_5995,1
20001176,2024-01-14,PLT105121,+34600003801,user3725@ex.com,STREET_2290,SHOP_120,ES761000000870,LOC_1142,TP_1097,0
20001177,2024-01-14,PLT106460,+34600001089,user2524@ex.com,STREET_2327,SHOP_681,ES761000001394,LOC_678,TP_6295,0
20001178,2024-01-14,PLT103100,+34600003085,user4144@ex.com,STREET_2454,SHOP_510,ES761000003011,LOC_429,TP_3016,0
20001179,2024-01-14,PLT104654,+34600000752,user1822@ex.com,STREET_1965,SHOP_889,ES761000003519,LOC_401,TP_7419,1
20001180,2024-01-14,PLT102292,+34600003554,user4490@ex.com,STREET_1132,SHOP_293,ES761000003536,LOC_642,TP_1078,0
20001182,2024-01-14,PLT100392,+34600001814,user4998@ex.com,STREET_257,SHOP_712,ES761000001002,LOC_919,TP_2890,1
20001183,2024-01-14,PLT101554,+34600002219,user2886@ex.com,STREET_2203,SHOP_7,ES761000003260,LOC_609,TP_897,0
20001184,2024-01-14,PLT101446,+34600003559,user212@ex.com,STREET_2291,SHOP_856,ES761000000537,LOC_935,TP_4534,0
20001185,2024-01-14,PLT104113,+34600002596,user589@ex.com,STREET_506,SHOP_424,ES761000003286,LOC_1187,TP_4814,0
20001186,2024-01-14,PLT102731,+34600001122,user1666@ex.com,STREET_2196,SHOP_683,ES761000003380,LOC_620,TP_2099,0
20001204,2024-01-14,PLT104718,+34600002083,user3898@ex.com,STREET_154,SHOP_37,ES761000000845,LOC_4,TP_4527,0
20001188,2024-01-14,PLT104066,+34600003776,user4163@ex.com,STREET_133,SHOP_759,ES761000001932,LOC_700,TP_4559,0
20001181,2024-01-14,PLT100143,+34600003213,user2466@ex.com,STREET_2198,SHOP_211,ES761000000766,LOC_921,TP_2556,0
20001190,2024-01-14,PLT104113,+34600003499,user4472@ex.com,STREET_1775,SHOP_579,ES761000001588,LOC_34,TP_4744,0
20001189,2024-01-14,PLT103040,+34600003055,user424@ex.com,STREET_294,SHOP_479,ES761000001501,LOC_529,TP_504,0
20001202,2024-01-14,PLT101178,+34600003075,user1192@ex.com,STREET_67,SHOP_474,ES761000000420,LOC_5,TP_5375,0
20001201,2024-01-14,PLT104932,+34600001604,user3395@ex.com,STREET_2328,SHOP_631,ES761000000615,LOC_298,TP_3299,0
20001200,2024-01-14,PLT102914,+34600002603,user2100@ex.com,STREET_2674,SHOP_656,ES761000002570,LOC_809,TP_2070,1
20001199,2024-01-14,PLT100489,+34600002401,user4904@ex.com,STREET_1207,SHOP_52,ES761000000932,LOC_108,TP_7131,1
20001197,2024-01-14,PLT101926,+34600003122,user1360@ex.com,STREET_2461,SHOP_117,ES761000001954,LOC_1021,TP_4503,1
20001198,2024-01-14,PLT103660,+34600000674,user4484@ex.com,STREET_1246,SHOP_373,ES761000001561,LOC_1049,TP_1617,0
20001195,2024-01-14,PLT100425,+34600001176,user2025@ex.com,STREET_2607,SHOP_551,ES761000003896,LOC_691,TP_1694,1
20001194,2024-01-14,PLT101356,+34600001218,user758@ex.com,STREET_2121,SHOP_695,ES761000000508,LOC_688,TP_3518,0
20001193,2024-01-14,PLT104256,+34600003425,user632@ex.com,STREET_638,SHOP_294,ES761000003114,LOC_290,TP_5324,0
20001192,2024-01-14,PLT102292,+34600001749,user688@ex.com,STREET_2538,SHOP_217,ES761000002390,LOC_90,TP_5950,0
20001191,2024-01-14,PLT106089,+34600000192,user4397@ex.com,STREET_1004,SHOP_529,ES761000001104,LOC_738,TP_5112,0
20001196,2024-01-14,PLT104798,+34600001951,user3830@ex.com,STREET_798,SHOP_918,ES761000000041,LOC_383,TP_6117,0
20001283,2024-01-15,PLT100470,+34600002273,user2810@ex.com,STREET_2252,SHOP_287,ES761000002440,LOC_105,TP_4496,0
20001279,2024-01-15,PLT107071,+34600000469,user1193@ex.com,STREET_2689,SHOP_820,ES761000001499,LOC_849,TP_5938,0
20001282,2024-01-15,PLT107322,+34600001282,user3008@ex.com,STREET_2636,SHOP_117,ES761000003992,LOC_1044,TP_2998,0
20001281,2024-01-15,PLT101895,+34600003834,user4232@ex.com,STREET_529,SHOP_606,ES761000003791,LOC_955,TP_3367,0
20001280,2024-01-15,PLT103620,+34600001176,user3589@ex.com,STREET_440,SHOP_423,ES761000001213,LOC_577,TP_2813,0
20001278,2024-01-15,PLT102121,+34600001186,user1070@ex.com,STREET_101,SHOP_118,ES761000002346,LOC_1163,TP_1007,0
20001270,2024-01-15,PLT102064,+34600002637,user1114@ex.com,STREET_44,SHOP_13,ES761000001875,LOC_610,TP_6385,0
20001276,2024-01-15,PLT106208,+34600000232,user1122@ex.com,STREET_129,SHOP_814,ES761000000560,LOC_153,TP_1636,0
20001275,2024-01-15,PLT104113,+34600001366,user2494@ex.com,STREET_2021,SHOP_772,ES761000000757,LOC_673,TP_6031,1
20001274,2024-01-15,PLT107811,+34600001313,user4433@ex.com,STREET_760,SHOP_283,ES761000000459,LOC_801,TP_1679,0
20001273,2024-01-15,PLT100623,+34600002803,user4621@ex.com,STREET_1032,SHOP_934,ES761000001847,LOC_619,TP_5868,0
20001271,2024-01-15,PLT103148,+34600000141,user1203@ex.com,STREET_2373,SHOP_720,ES761000003779,LOC_796,TP_7886,1
20001284,2024-01-15,PLT105200,+34600002536,user2200@ex.com,STREET_140,SHOP_138,ES761000003191,LOC_424,TP_4074,0
20001277,2024-01-15,PLT101441,+34600002618,user981@ex.com,STREET_1573,SHOP_414,ES761000001577,LOC_638,TP_1119,0
20001285,2024-01-15,PLT102502,+34600003783,user4476@ex.com,STREET_2326,SHOP_950,ES761000001970,LOC_127,TP_4732,1
20001300,2024-01-15,PLT101116,+34600000017,user719@ex.com,STREET_2340,SHOP_359,ES761000002003,LOC_308,TP_6277,0
20001287,2024-01-15,PLT104141,+34600002205,user3168@ex.com,STREET_2106,SHOP_221,ES761000003172,LOC_838,TP_5380,0
20001288,2024-01-15,PLT104263,+34600002724,user4334@ex.com,STREET_767,SHOP_660,ES761000000995,LOC_242,TP_446,0
20001289,2024-01-15,PLT100667,+34600003619,user2565@ex.com,STREET_1694,SHOP_73,ES761000002888,LOC_985,TP_4124,1
20001290,2024-01-15,PLT107917,+34600000012,user4758@ex.com,STREET_2627,SHOP_380,ES761000001101,LOC_782,TP_6014,0
20001291,2024-01-15,PLT106847,+34600003968,user1349@ex.com,STREET_1384,SHOP_327,ES761000003802,LOC_91,TP_1397,0
20001292,2024-01-15,PLT102886,+34600003204,user504@ex.com,STREET_1657,SHOP_117,ES761000001147,LOC_617,TP_1097,0
20001293,2024-01-15,PLT105575,+34600000012,user3410@ex.com,STREET_1929,SHOP_538,ES761000003106,LOC_41,TP_6298,0
20001294,2024-01-15,PLT101168,+34600002664,user1080@ex.com,STREET_2436,SHOP_695,ES761000002732,LOC_1199,TP_216,1
20001295,2024-01-15,PLT104932,+34600000949,user1301@ex.com,STREET_1692,SHOP_431,ES761000002207,LOC_178,TP_5211,0
20001296,2024-01-15,PLT103245,+34600002438,user4218@ex.com,STREET_2868,SHOP_41,ES761000003161,LOC_243,TP_1309,0
20001297,2024-01-15,PLT102431,+34600001620,user3705@ex.com,STREET_795,SHOP_886,ES761000000151,LOC_767,TP_4390,0
20001298,2024-01-15,PLT104007,+34600002925,user2857@ex.com,STREET_1572,SHOP_638,ES761000001371,LOC_160,TP_3420,0
20001299,2024-01-15,PLT101309,+34600002881,user2152@ex.com,STREET_422,SHOP_918,ES761000001547,LOC_161,TP_286,0
20001269,2024-01-15,PLT100783,+34600002987,user703@ex.com,STREET_2489,SHOP_790,ES761000001717,LOC_936,TP_6632,0
20001286,2024-01-15,PLT104161,+34600003737,user2543@ex.com,STREET_1857,SHOP_600,ES761000000910,LOC_466,TP_4327,0
20001268,2024-01-15,PLT101083,+34600003585,user695@ex.com,STREET_1075,SHOP_568,ES761000001315,LOC_175,TP_418,0
20001272,2024-01-15,PLT100174,+34600001513,user2524@ex.com,STREET_1495,SHOP_226,ES761000003814,LOC_1145,TP_4924,0
20001266,2024-01-15,PLT104923,+34600001014,user4208@ex.com,STREET_1663,SHOP_470,ES761000001397,LOC_258,TP_2459,0
20001248,2024-01-15,PLT101812,+34600000777,user1013@ex.com,STREET_2823,SHOP_188,ES761000000838,LOC_583,TP_4529,0
20001247,2024-01-15,PLT106943,+34600000605,user1202@ex.com,STREET_2007,SHOP_755,ES761000000641,LOC_235,TP_567,0
20001246,2024-01-15,PLT100488,+34600003573,user4041@ex.com,STREET_2630,SHOP_954,ES761000001177,LOC_360,TP_4652,0
20001245,2024-01-15,PLT100724,+34600002488,user1421@ex.com,STREET_1933,SHOP_681,ES761000002415,LOC_1008,TP_6407,0
20001244,2024-01-15,PLT101808,+34600002616,user1300@ex.com,STREET_1412,SHOP_771,ES761000002024,LOC_1086,TP_311,0
20001243,2024-01-15,PLT102550,+34600001999,user1575@ex.com,STREET_2070,SHOP_688,ES761000001253,LOC_898,TP_5960,0
20001249,2024-01-15,PLT103564,+34600001445,user135@ex.com,STREET_438,SHOP_26,ES761000000411,LOC_1173,TP_2548,0
20001241,2024-01-15,PLT105166,+34600002996,user1170@ex.com,STREET_717,SHOP_334,ES761000003306,LOC_745,TP_281,0
20001239,2024-01-15,PLT106940,+34600002369,user4688@ex.com,STREET_352,SHOP_322,ES761000000376,LOC_538,TP_1203,1
20001238,2024-01-15,PLT107716,+34600003279,user881@ex.com,STREET_724,SHOP_51,ES761000000280,LOC_345,TP_2623,0
20001237,2024-01-15,PLT102819,+34600000891,user3340@ex.com,STREET_2374,SHOP_575,ES761000003704,LOC_720,TP_2893,0
20001236,2024-01-15,PLT106978,+34600001514,user277@ex.com,STREET_2514,SHOP_679,ES761000003573,LOC_1130,TP_2149,0
20001235,2024-01-15,PLT101012,+34600000769,user3252@ex.com,STREET_1412,SHOP_510,ES761000000433,LOC_397,TP_5342,0
20001267,2024-01-15,PLT101983,+34600003849,user1463@ex.com,STREET_580,SHOP_283,ES761000001543,LOC_74,TP_1318,0
20001240,2024-01-15,PLT104072,+34600001469,user1325@ex.com,STREET_652,SHOP_105,ES761000003987,LOC_801,TP_2337,0
20001250,2024-01-15,PLT101984,+34600002714,user1381@ex.com,STREET_551,SHOP_77,ES761000000640,LOC_953,TP_5355,0
20001242,2024-01-15,PLT105401,+34600001730,user2713@ex.com,STREET_2,SHOP_456,ES761000002528,LOC_601,TP_4596,0
20001252,2024-01-15,PLT102922,+34600003103,user3619@ex.com,STREET_2724,SHOP_161,ES761000000367,LOC_636,TP_5800,0
20001265,2024-01-15,PLT107335,+34600003323,user18@ex.com,STREET_670,SHOP_890,ES761000001392,LOC_258,TP_4630,0
20001251,2024-01-15,PLT106918,+34600000490,user1460@ex.com,STREET_2444,SHOP_803,ES761000001400,LOC_254,TP_5844,0
20001264,2024-01-15,PLT101144,+34600003818,user1766@ex.com,STREET_1607,SHOP_346,ES761000003469,LOC_1017,TP_2192,0
20001263,2024-01-15,PLT106464,+34600001175,user2485@ex.com,STREET_161,SHOP_316,ES761000003300,LOC_1129,TP_5293,0
20001261,2024-01-15,PLT106478,+34600000380,user2513@ex.com,STREET_923,SHOP_734,ES761000003941,LOC_803,TP_6175,1
20001260,2024-01-15,PLT104249,+34600001695,user1400@ex.com,STREET_153,SHOP_431,ES761000000647,LOC_858,TP_4631,0
20001259,2024-01-15,PLT101639,+34600000825,user3848@ex.com,STREET_1639,SHOP_590,ES761000002723,LOC_198,TP_7905,0
20001262,2024-01-15,PLT102321,+34600002675,user104@ex.com,STREET_2048,SHOP_476,ES761000000999,LOC_1076,TP_5838,0
20001258,2024-01-15,PLT104918,+34600000017,user4765@ex.com,STREET_46,SHOP_690,ES761000000989,LOC_743,TP_4504,0
20001257,2024-01-15,PLT105759,+34600001241,user505@ex.com,STREET_931,SHOP_920,ES761000002309,LOC_1161,TP_2125,0
20001256,2024-01-15,PLT100423,+34600000243,user4631@ex.com,STREET_2175,SHOP_731,ES761000001096,LOC_729,TP_3714,0
20001255,2024-01-15,PLT104176,+34600002386,user1822@ex.com,STREET_1224,SHOP_308,ES761000002945,LOC_381,TP_3326,0
20001254,2024-01-15,PLT107418,+34600000981,user3361@ex.com,STREET_1562,SHOP_804,ES761000001595,LOC_74,TP_6683,0
20001253,2024-01-15,PLT107619,+34600000740,user3036@ex.com,STREET_235,SHOP_892,ES761000000631,LOC_1176,TP_3086,0
20001354,2024-01-16,PLT101692,+34600000924,user119@ex.com,STREET_228,SHOP_846,ES761000000302,LOC_1153,TP_4037,0
20001359,2024-01-16,PLT101405,+34600001258,user2426@ex.com,STREET_295,SHOP_460,ES761000000296,LOC_998,TP_2784,0
20001358,2024-01-16,PLT102959,+34600000650,user1658@ex.com,STREET_844,SHOP_943,ES761000001949,LOC_34,TP_4482,0
20001357,2024-01-16,PLT106793,+34600003062,user3995@ex.com,STREET_574,SHOP_739,ES761000002916,LOC_714,TP_3611,0
20001356,2024-01-16,PLT104465,+34600001772,user3550@ex.com,STREET_1784,SHOP_717,ES761000001694,LOC_1119,TP_7684,0
20001355,2024-01-16,PLT105449,+34600003191,user2323@ex.com,STREET_721,SHOP_287,ES761000001326,LOC_169,TP_7205,1
