from,to,value,via
dbfb58bf,21c54feb,600335293,insurer_phone_number
dbfb58bf,63429b74,ES54532647,bank_account
b08e7bfd,deb6383f,600432795,insurer_phone_number
b08e7bfd,5257a996,repair_12,repair_shop
b08e7bfd,4cdc9102,repair_12,repair_shop
b08e7bfd,21c54feb,repair_12,repair_shop
b08e7bfd,c6eb903b,600432795,insurer_phone_number
48734acd,1028b1e7,repair_13,repair_shop
48734acd,ab824ba6,600335293,insurer_phone_number
48734acd,a25a1ebb,600335293,insurer_phone_number
48734acd,5adc9a25,16 Avenida Central,insurer_address
48734acd,51ef5249,600335293,insurer_phone_number
48734acd,11c352f3,Zone_4,claim_location
48734acd,0146fadf,16 Avenida Central,insurer_address
48734acd,4cdc9102,600335293,insurer_phone_number
48734acd,21c54feb,600335293,insurer_phone_number
a4b96898,b9d5e6dc,Zone_78,claim_location
a4b96898,9849c843,600446081,insurer_phone_number
a4b96898,7634221b,ES54532647,bank_account
a4b96898,f28e3ec7,600446081,insurer_phone_number
a4b96898,07e13cb7,repair_27,repair_shop
a4b96898,63429b74,ES54532647,bank_account
a4b96898,cd2da2b4,600446081,insurer_phone_number
1028b1e7,4c287ede,600596153,insurer_phone_number
1028b1e7,9849c843,ES82859036,bank_account
1028b1e7,7c9666a8,ES82859036,bank_account
1028b1e7,5adc9a25,ES82859036,bank_account
1028b1e7,f28e3ec7,ES82859036,bank_account
1028b1e7,0146fadf,Zone_20,claim_location
1028b1e7,07e13cb7,600596153,insurer_phone_number
1028b1e7,f4a75ecd,600596153,insurer_phone_number
d8033cc3,4c287ede,ES42953246,bank_account
d8033cc3,1b005a35,600664650,insurer_phone_number
d8033cc3,11c352f3,ES42953246,bank_account
d8033cc3,71d88f8f,600664650,insurer_phone_number
d8033cc3,709da1d8,600664650,insurer_phone_number
d8033cc3,4cdc9102,ES42953246,bank_account
d8033cc3,07e13cb7,39 Avenida Central,insurer_address
d8033cc3,efc3d4b7,600664650,insurer_phone_number
dbb83833,a25a1ebb,ES87084490,bank_account
dbb83833,fc2f929f,ES87084490,bank_account
dbb83833,2db8cd46,ES87084490,bank_account
dbb83833,7634221b,600997261,insurer_phone_number
dbb83833,5257a996,600997261,insurer_phone_number
dbb83833,0146fadf,repair_28,repair_shop
dbb83833,c6eb903b,ES87084490,bank_account
ab824ba6,a25a1ebb,600335293,insurer_phone_number
ab824ba6,51ef5249,600335293,insurer_phone_number
ab824ba6,c9504603,repair_33,repair_shop
ab824ba6,deb6383f,ES54795355,bank_account
ab824ba6,709da1d8,PD7111,insurer_license_plate
ab824ba6,4cdc9102,600335293,insurer_phone_number
ab824ba6,21c54feb,600335293,insurer_phone_number
a25a1ebb,fc2f929f,ES87084490,bank_account
a25a1ebb,2db8cd46,ES87084490,bank_account
a25a1ebb,51ef5249,600335293,insurer_phone_number
a25a1ebb,4cdc9102,600335293,insurer_phone_number
a25a1ebb,21c54feb,600335293,insurer_phone_number
a25a1ebb,c6eb903b,ES87084490,bank_account
b9d5e6dc,2db8cd46,600621704,insurer_phone_number
b9d5e6dc,7efe7072,repair_7,repair_shop
b9d5e6dc,f28e3ec7,repair_7,repair_shop
b9d5e6dc,c9504603,600621704,insurer_phone_number
b9d5e6dc,5257a996,ES73593231,bank_account
b9d5e6dc,11c352f3,repair_7,repair_shop
b9d5e6dc,2fdaa093,repair_7,repair_shop
b9d5e6dc,21c54feb,ES73593231,bank_account
b9d5e6dc,1704ee21,600621704,insurer_phone_number
4c287ede,7c9666a8,18 Avenida Central,insurer_address
4c287ede,11c352f3,ES42953246,bank_account
4c287ede,4cdc9102,ES42953246,bank_account
4c287ede,07e13cb7,600596153,insurer_phone_number
4c287ede,f4a75ecd,600596153,insurer_phone_number
9849c843,7c9666a8,ES82859036,bank_account
9849c843,5adc9a25,ES82859036,bank_account
9849c843,f28e3ec7,600446081,insurer_phone_number
9849c843,c9504603,33 Avenida Central,insurer_address
9849c843,7c2166f9,33 Avenida Central,insurer_address
9849c843,cd2da2b4,600446081,insurer_phone_number
fc2f929f,2db8cd46,ES87084490,bank_account
fc2f929f,0146fadf,600379103,insurer_phone_number
fc2f929f,c6eb903b,ES87084490,bank_account
7c9666a8,5adc9a25,ES82859036,bank_account
7c9666a8,51ef5249,Zone_45,claim_location
7c9666a8,f28e3ec7,ES82859036,bank_account
2db8cd46,51ef5249,5 Avenida Central,insurer_address
2db8cd46,c9504603,600621704,insurer_phone_number
2db8cd46,1704ee21,600621704,insurer_phone_number
2db8cd46,c6eb903b,ES87084490,bank_account
4cb83c72,5adc9a25,600809302,insurer_phone_number
4cb83c72,1b005a35,34 Avenida Central,insurer_address
4cb83c72,c9504603,ES14234477,bank_account
4cb83c72,709da1d8,repair_25,repair_shop
4cb83c72,2fdaa093,600809302,insurer_phone_number
5adc9a25,f28e3ec7,ES82859036,bank_account
5adc9a25,0146fadf,16 Avenida Central,insurer_address
5adc9a25,2fdaa093,600809302,insurer_phone_number
51ef5249,7634221b,repair_23,repair_shop
51ef5249,4cdc9102,600335293,insurer_phone_number
51ef5249,21c54feb,PA7291,insurer_license_plate
51ef5249,f4a75ecd,ES38273233,bank_account
7634221b,5257a996,600997261,insurer_phone_number
7634221b,709da1d8,Zone_9,claim_location
7634221b,63429b74,ES54532647,bank_account
7634221b,1704ee21,insured_150@mail.com,insurer_email
1b005a35,5d452b93,ES67781085,bank_account
1b005a35,71d88f8f,600664650,insurer_phone_number
1b005a35,709da1d8,600664650,insurer_phone_number
1b005a35,cd2da2b4,repair_0,repair_shop
1b005a35,efc3d4b7,600664650,insurer_phone_number
7efe7072,f28e3ec7,repair_7,repair_shop
7efe7072,5d452b93,600768374,insurer_phone_number
7efe7072,11c352f3,repair_7,repair_shop
7efe7072,7c2166f9,ES51016557,bank_account
7efe7072,2fdaa093,repair_7,repair_shop
7efe7072,63429b74,600768374,insurer_phone_number
f28e3ec7,11c352f3,repair_7,repair_shop
f28e3ec7,71d88f8f,19 Avenida Central,insurer_address
f28e3ec7,2fdaa093,repair_7,repair_shop
f28e3ec7,cd2da2b4,600446081,insurer_phone_number
5d452b93,63429b74,600768374,insurer_phone_number
c9504603,7c2166f9,33 Avenida Central,insurer_address
c9504603,1704ee21,600621704,insurer_phone_number
deb6383f,709da1d8,ES54795355,bank_account
deb6383f,c6eb903b,600432795,insurer_phone_number
5257a996,4cdc9102,repair_12,repair_shop
5257a996,21c54feb,repair_12,repair_shop
11c352f3,4cdc9102,ES42953246,bank_account
11c352f3,2fdaa093,repair_7,repair_shop
71d88f8f,709da1d8,600664650,insurer_phone_number
71d88f8f,efc3d4b7,600664650,insurer_phone_number
709da1d8,efc3d4b7,600664650,insurer_phone_number
4cdc9102,21c54feb,600335293,insurer_phone_number
4cdc9102,efc3d4b7,40 Avenida Central,insurer_address
07e13cb7,f4a75ecd,600596153,insurer_phone_number
21c54feb,c6eb903b,26 Avenida Central,insurer_address
90a7e45b,3dbeee40,600904155,insurer_phone_number
90a7e45b,c06aa294,600904155,insurer_phone_number
90a7e45b,dbfb58bf,Zone_68,claim_location
90a7e45b,4c287ede,18 Avenida Central,insurer_address
90a7e45b,7c9666a8,18 Avenida Central,insurer_address
90a7e45b,cd2da2b4,ES31320114,bank_account
3dbeee40,c06aa294,600904155,insurer_phone_number
3dbeee40,dbb83833,ES87084490,bank_account
3dbeee40,a25a1ebb,ES87084490,bank_account
3dbeee40,4c287ede,Zone_12,claim_location
3dbeee40,fc2f929f,ES87084490,bank_account
3dbeee40,2db8cd46,5 Avenida Central,insurer_address
3dbeee40,51ef5249,5 Avenida Central,insurer_address
3dbeee40,c6eb903b,repair_2,repair_shop
c06aa294,a2cef4f7,Zone_55,claim_location
c06aa294,5adc9a25,repair_32,repair_shop
c06aa294,5d452b93,Zone_55,claim_location
c06aa294,07e13cb7,ES29088754,bank_account
a2cef4f7,b08e7bfd,23 Avenida Central,insurer_address
a2cef4f7,a4b96898,600446081,insurer_phone_number
a2cef4f7,9849c843,600446081,insurer_phone_number
a2cef4f7,f28e3ec7,600446081,insurer_phone_number
a2cef4f7,5d452b93,Zone_55,claim_location
a2cef4f7,71d88f8f,ES42901579,bank_account
a2cef4f7,cd2da2b4,600446081,insurer_phone_number
a2cef4f7,efc3d4b7,ES42901579,bank_account
b40777f6,b9d5e6dc,EL1845,insurer_license_plate
b40777f6,fc2f929f,repair_30,repair_shop
b40777f6,1b005a35,ES67781085,bank_account
b40777f6,5d452b93,ES67781085,bank_account
b40777f6,11c352f3,15 Avenida Central,insurer_address
b40777f6,63429b74,Zone_40,claim_location
4f111138,a25a1ebb,repair_38,repair_shop
4f111138,deb6383f,27 Avenida Central,insurer_address
4f111138,7c2166f9,600826184,insurer_phone_number
4f111138,1704ee21,ES71007570,bank_account
dbfb58bf,48734acd,600335293,insurer_phone_number
dbfb58bf,a4b96898,ES54532647,bank_account
dbfb58bf,ab824ba6,600335293,insurer_phone_number
dbfb58bf,a25a1ebb,600335293,insurer_phone_number
dbfb58bf,51ef5249,600335293,insurer_phone_number
dbfb58bf,7634221b,ES54532647,bank_account
dbfb58bf,c9504603,repair_33,repair_shop
dbfb58bf,4cdc9102,600335293,insurer_phone_number
dbfb58bf,21c54feb,600335293,insurer_phone_number
dbfb58bf,63429b74,ES54532647,bank_account
b08e7bfd,deb6383f,600432795,insurer_phone_number
b08e7bfd,5257a996,repair_12,repair_shop
b08e7bfd,4cdc9102,repair_12,repair_shop
b08e7bfd,21c54feb,repair_12,repair_shop
b08e7bfd,c6eb903b,600432795,insurer_phone_number
48734acd,1028b1e7,repair_13,repair_shop
48734acd,ab824ba6,600335293,insurer_phone_number
48734acd,a25a1ebb,600335293,insurer_phone_number
48734acd,5adc9a25,16 Avenida Central,insurer_address
48734acd,51ef5249,600335293,insurer_phone_number
48734acd,11c352f3,Zone_4,claim_location
48734acd,0146fadf,16 Avenida Central,insurer_address
48734acd,4cdc9102,600335293,insurer_phone_number
48734acd,21c54feb,600335293,insurer_phone_number
a4b96898,b9d5e6dc,Zone_78,claim_location
a4b96898,9849c843,600446081,insurer_phone_number
a4b96898,7634221b,ES54532647,bank_account
a4b96898,f28e3ec7,600446081,insurer_phone_number
a4b96898,07e13cb7,repair_27,repair_shop
a4b96898,63429b74,ES54532647,bank_account
a4b96898,cd2da2b4,600446081,insurer_phone_number
1028b1e7,4c287ede,600596153,insurer_phone_number
1028b1e7,9849c843,ES82859036,bank_account
1028b1e7,7c9666a8,ES82859036,bank_account
1028b1e7,5adc9a25,ES82859036,bank_account
1028b1e7,f28e3ec7,ES82859036,bank_account
1028b1e7,0146fadf,Zone_20,claim_location
1028b1e7,07e13cb7,600596153,insurer_phone_number
1028b1e7,f4a75ecd,600596153,insurer_phone_number
d8033cc3,4c287ede,ES42953246,bank_account
d8033cc3,1b005a35,600664650,insurer_phone_number
d8033cc3,11c352f3,ES42953246,bank_account
d8033cc3,71d88f8f,600664650,insurer_phone_number
d8033cc3,709da1d8,600664650,insurer_phone_number
d8033cc3,4cdc9102,ES42953246,bank_account
d8033cc3,07e13cb7,39 Avenida Central,insurer_address
d8033cc3,efc3d4b7,600664650,insurer_phone_number
dbb83833,a25a1ebb,ES87084490,bank_account
dbb83833,fc2f929f,ES87084490,bank_account
dbb83833,2db8cd46,ES87084490,bank_account
dbb83833,7634221b,600997261,insurer_phone_number
dbb83833,5257a996,600997261,insurer_phone_number
dbb83833,0146fadf,repair_28,repair_shop
dbb83833,c6eb903b,ES87084490,bank_account
ab824ba6,a25a1ebb,600335293,insurer_phone_number
ab824ba6,51ef5249,600335293,insurer_phone_number
ab824ba6,c9504603,repair_33,repair_shop
ab824ba6,deb6383f,ES54795355,bank_account
ab824ba6,709da1d8,PD7111,insurer_license_plate
ab824ba6,4cdc9102,600335293,insurer_phone_number
ab824ba6,21c54feb,600335293,insurer_phone_number
a25a1ebb,fc2f929f,ES87084490,bank_account
a25a1ebb,2db8cd46,ES87084490,bank_account
a25a1ebb,51ef5249,600335293,insurer_phone_number
a25a1ebb,4cdc9102,600335293,insurer_phone_number
a25a1ebb,21c54feb,600335293,insurer_phone_number
a25a1ebb,c6eb903b,ES87084490,bank_account
b9d5e6dc,2db8cd46,600621704,insurer_phone_number
b9d5e6dc,7efe7072,repair_7,repair_shop
b9d5e6dc,f28e3ec7,repair_7,repair_shop
b9d5e6dc,c9504603,600621704,insurer_phone_number
b9d5e6dc,5257a996,ES73593231,bank_account
b9d5e6dc,11c352f3,repair_7,repair_shop
b9d5e6dc,2fdaa093,repair_7,repair_shop
b9d5e6dc,21c54feb,ES73593231,bank_account
b9d5e6dc,1704ee21,600621704,insurer_phone_number
4c287ede,7c9666a8,18 Avenida Central,insurer_address
4c287ede,11c352f3,ES42953246,bank_account
4c287ede,4cdc9102,ES42953246,bank_account
4c287ede,07e13cb7,600596153,insurer_phone_number
4c287ede,f4a75ecd,600596153,insurer_phone_number
9849c843,7c9666a8,ES82859036,bank_account
9849c843,5adc9a25,ES82859036,bank_account
9849c843,f28e3ec7,600446081,insurer_phone_number
9849c843,c9504603,33 Avenida Central,insurer_address
9849c843,7c2166f9,33 Avenida Central,insurer_address
9849c843,cd2da2b4,600446081,insurer_phone_number
fc2f929f,2db8cd46,ES87084490,bank_account
fc2f929f,0146fadf,600379103,insurer_phone_number
fc2f929f,c6eb903b,ES87084490,bank_account
7c9666a8,5adc9a25,ES82859036,bank_account
7c9666a8,51ef5249,Zone_45,claim_location
7c9666a8,f28e3ec7,ES82859036,bank_account
2db8cd46,51ef5249,5 Avenida Central,insurer_address
2db8cd46,c9504603,600621704,insurer_phone_number
2db8cd46,1704ee21,600621704,insurer_phone_number
2db8cd46,c6eb903b,ES87084490,bank_account
4cb83c72,5adc9a25,600809302,insurer_phone_number
4cb83c72,1b005a35,34 Avenida Central,insurer_address
4cb83c72,c9504603,ES14234477,bank_account
4cb83c72,709da1d8,repair_25,repair_shop
4cb83c72,2fdaa093,600809302,insurer_phone_number
5adc9a25,f28e3ec7,ES82859036,bank_account
5adc9a25,0146fadf,16 Avenida Central,insurer_address
5adc9a25,2fdaa093,600809302,insurer_phone_number
51ef5249,7634221b,repair_23,repair_shop
51ef5249,4cdc9102,600335293,insurer_phone_number
51ef5249,21c54feb,PA7291,insurer_license_plate
51ef5249,f4a75ecd,ES38273233,bank_account
7634221b,5257a996,600997261,insurer_phone_number
7634221b,709da1d8,Zone_9,claim_location
7634221b,63429b74,ES54532647,bank_account
7634221b,1704ee21,insured_150@mail.com,insurer_email
1b005a35,5d452b93,ES67781085,bank_account
1b005a35,71d88f8f,600664650,insurer_phone_number
1b005a35,709da1d8,600664650,insurer_phone_number
1b005a35,cd2da2b4,repair_0,repair_shop
1b005a35,efc3d4b7,600664650,insurer_phone_number
7efe7072,f28e3ec7,repair_7,repair_shop
7efe7072,5d452b93,600768374,insurer_phone_number
7efe7072,11c352f3,repair_7,repair_shop
7efe7072,7c2166f9,ES51016557,bank_account
7efe7072,2fdaa093,repair_7,repair_shop
7efe7072,63429b74,600768374,insurer_phone_number
f28e3ec7,11c352f3,repair_7,repair_shop
f28e3ec7,71d88f8f,19 Avenida Central,insurer_address
f28e3ec7,2fdaa093,repair_7,repair_shop
f28e3ec7,cd2da2b4,600446081,insurer_phone_number
5d452b93,63429b74,600768374,insurer_phone_number
c9504603,7c2166f9,33 Avenida Central,insurer_address
c9504603,1704ee21,600621704,insurer_phone_number
deb6383f,709da1d8,ES54795355,bank_account
deb6383f,c6eb903b,600432795,insurer_phone_number
5257a996,4cdc9102,repair_12,repair_shop
5257a996,21c54feb,repair_12,repair_shop
11c352f3,4cdc9102,ES42953246,bank_account
11c352f3,2fdaa093,repair_7,repair_shop
71d88f8f,709da1d8,600664650,insurer_phone_number
71d88f8f,efc3d4b7,600664650,insurer_phone_number
709da1d8,efc3d4b7,600664650,insurer_phone_number
4cdc9102,21c54feb,600335293,insurer_phone_number
4cdc9102,efc3d4b7,40 Avenida Central,insurer_address
07e13cb7,f4a75ecd,600596153,insurer_phone_number
21c54feb,c6eb903b,26 Avenida Central,insurer_address
90a7e45b,3dbeee40,600904155,insurer_phone_number
90a7e45b,c06aa294,600904155,insurer_phone_number
90a7e45b,dbfb58bf,Zone_68,claim_location
90a7e45b,4c287ede,18 Avenida Central,insurer_address
90a7e45b,7c9666a8,18 Avenida Central,insurer_address
90a7e45b,cd2da2b4,ES31320114,bank_account
3dbeee40,c06aa294,600904155,insurer_phone_number
3dbeee40,dbb83833,ES87084490,bank_account
3dbeee40,a25a1ebb,ES87084490,bank_account
3dbeee40,4c287ede,Zone_12,claim_location
3dbeee40,fc2f929f,ES87084490,bank_account
3dbeee40,2db8cd46,5 Avenida Central,insurer_address
3dbeee40,51ef5249,5 Avenida Central,insurer_address
3dbeee40,c6eb903b,repair_2,repair_shop
c06aa294,a2cef4f7,Zone_55,claim_location
c06aa294,5adc9a25,repair_32,repair_shop
c06aa294,5d452b93,Zone_55,claim_location
c06aa294,07e13cb7,ES29088754,bank_account
a2cef4f7,b08e7bfd,23 Avenida Central,insurer_address
a2cef4f7,a4b96898,600446081,insurer_phone_number
a2cef4f7,9849c843,600446081,insurer_phone_number
a2cef4f7,f28e3ec7,600446081,insurer_phone_number
a2cef4f7,5d452b93,Zone_55,claim_location
a2cef4f7,71d88f8f,ES42901579,bank_account
a2cef4f7,cd2da2b4,600446081,insurer_phone_number
a2cef4f7,efc3d4b7,ES42901579,bank_account
b40777f6,b9d5e6dc,EL1845,insurer_license_plate
b40777f6,fc2f929f,repair_30,repair_shop
b40777f6,1b005a35,ES67781085,bank_account
b40777f6,5d452b93,ES67781085,bank_account
b40777f6,11c352f3,15 Avenida Central,insurer_address
b40777f6,63429b74,Zone_40,claim_location
4f111138,a25a1ebb,repair_38,repair_shop
4f111138,deb6383f,27 Avenida Central,insurer_address
4f111138,7c2166f9,600826184,insurer_phone_number
4f111138,1704ee21,ES71007570,bank_account
dbfb58bf,48734acd,600335293,insurer_phone_number
dbfb58bf,a4b96898,ES54532647,bank_account
dbfb58bf,ab824ba6,600335293,insurer_phone_number
dbfb58bf,a25a1ebb,600335293,insurer_phone_number
dbfb58bf,51ef5249,600335293,insurer_phone_number
dbfb58bf,7634221b,ES54532647,bank_account
dbfb58bf,c9504603,repair_33,repair_shop
dbfb58bf,4cdc9102,600335293,insurer_phone_number
dbfb58bf,21c54feb,600335293,insurer_phone_number
dbfb58bf,63429b74,ES54532647,bank_account
b08e7bfd,deb6383f,600432795,insurer_phone_number
b08e7bfd,5257a996,repair_12,repair_shop
b08e7bfd,4cdc9102,repair_12,repair_shop
b08e7bfd,21c54feb,repair_12,repair_shop
b08e7bfd,c6eb903b,600432795,insurer_phone_number
48734acd,1028b1e7,repair_13,repair_shop
48734acd,ab824ba6,600335293,insurer_phone_number
48734acd,a25a1ebb,600335293,insurer_phone_number
48734acd,5adc9a25,16 Avenida Central,insurer_address
48734acd,51ef5249,600335293,insurer_phone_number
48734acd,11c352f3,Zone_4,claim_location
48734acd,0146fadf,16 Avenida Central,insurer_address
48734acd,4cdc9102,600335293,insurer_phone_number
48734acd,21c54feb,600335293,insurer_phone_number
a4b96898,b9d5e6dc,Zone_78,claim_location
a4b96898,9849c843,600446081,insurer_phone_number
a4b96898,7634221b,ES54532647,bank_account
a4b96898,f28e3ec7,600446081,insurer_phone_number
a4b96898,07e13cb7,repair_27,repair_shop
a4b96898,63429b74,ES54532647,bank_account
a4b96898,cd2da2b4,600446081,insurer_phone_number
1028b1e7,4c287ede,600596153,insurer_phone_number
1028b1e7,9849c843,ES82859036,bank_account
1028b1e7,7c9666a8,ES82859036,bank_account
1028b1e7,5adc9a25,ES82859036,bank_account
1028b1e7,f28e3ec7,ES82859036,bank_account
1028b1e7,0146fadf,Zone_20,claim_location
1028b1e7,07e13cb7,600596153,insurer_phone_number
1028b1e7,f4a75ecd,600596153,insurer_phone_number
d8033cc3,4c287ede,ES42953246,bank_account
d8033cc3,1b005a35,600664650,insurer_phone_number
d8033cc3,11c352f3,ES42953246,bank_account
d8033cc3,71d88f8f,600664650,insurer_phone_number
d8033cc3,709da1d8,600664650,insurer_phone_number
d8033cc3,4cdc9102,ES42953246,bank_account
d8033cc3,07e13cb7,39 Avenida Central,insurer_address
d8033cc3,efc3d4b7,600664650,insurer_phone_number
dbb83833,a25a1ebb,ES87084490,bank_account
dbb83833,fc2f929f,ES87084490,bank_account
dbb83833,2db8cd46,ES87084490,bank_account
dbb83833,7634221b,600997261,insurer_phone_number
dbb83833,5257a996,600997261,insurer_phone_number
dbb83833,0146fadf,repair_28,repair_shop
dbb83833,c6eb903b,ES87084490,bank_account
ab824ba6,a25a1ebb,600335293,insurer_phone_number
ab824ba6,51ef5249,600335293,insurer_phone_number
ab824ba6,c9504603,repair_33,repair_shop
ab824ba6,deb6383f,ES54795355,bank_account
ab824ba6,709da1d8,PD7111,insurer_license_plate
ab824ba6,4cdc9102,600335293,insurer_phone_number
ab824ba6,21c54feb,600335293,insurer_phone_number
a25a1ebb,fc2f929f,ES87084490,bank_account
a25a1ebb,2db8cd46,ES87084490,bank_account
a25a1ebb,51ef5249,600335293,insurer_phone_number
a25a1ebb,4cdc9102,600335293,insurer_phone_number
a25a1ebb,21c54feb,600335293,insurer_phone_number
a25a1ebb,c6eb903b,ES87084490,bank_account
b9d5e6dc,2db8cd46,600621704,insurer_phone_number
b9d5e6dc,7efe7072,repair_7,repair_shop
b9d5e6dc,f28e3ec7,repair_7,repair_shop
b9d5e6dc,c9504603,600621704,insurer_phone_number
b9d5e6dc,5257a996,ES73593231,bank_account
b9d5e6dc,11c352f3,repair_7,repair_shop
b9d5e6dc,2fdaa093,repair_7,repair_shop
b9d5e6dc,21c54feb,ES73593231,bank_account
b9d5e6dc,1704ee21,600621704,insurer_phone_number
4c287ede,7c9666a8,18 Avenida Central,insurer_address
4c287ede,11c352f3,ES42953246,bank_account
4c287ede,4cdc9102,ES42953246,bank_account
4c287ede,07e13cb7,600596153,insurer_phone_number
4c287ede,f4a75ecd,600596153,insurer_phone_number
9849c843,7c9666a8,ES82859036,bank_account
9849c843,5adc9a25,ES82859036,bank_account
9849c843,f28e3ec7,600446081,insurer_phone_number
9849c843,c9504603,33 Avenida Central,insurer_address
9849c843,7c2166f9,33 Avenida Central,insurer_address
9849c843,cd2da2b4,600446081,insurer_phone_number
fc2f929f,2db8cd46,ES87084490,bank_account
fc2f929f,0146fadf,600379103,insurer_phone_number
fc2f929f,c6eb903b,ES87084490,bank_account
